smiles,solvent,absorption_nm,emission_nm,plqy,epsilon,scaffold
CCCCN1C(=CC=CC=CC2=[N+](CCCC)c3ccc4ccccc4c3C2(C)C)C(C)(C)c2c1ccc1ccccc21,CO,681.0,701.0,,,Cyanine
CN1C(=CC=Cc2nc3nc4ccccc4nc3s2)C(C)(C)c2ccccc21,CO,530.0,623.0,,,5p6
CC1(C)C2=CC(=S(=O)(O)O)C=CC2=[N+](CCCS(=O)(=O)[O-])C1=CC=c1cc2c(oc1=O)=CC(=O)C=C2,O,573.0,636.0,0.0130000002682209,70400.0,5p6
C[N+](C)=C1C=Cc2cc(=C3C=C(c4ccc(C#N)cc4)O[B-](F)(F)O3)ccc2=C1,C1CCOC1,525.0,627.0,0.5600000023841858,64500.0,6p6
CN1C(=CC2=C([O-])C(=CC3=[N+](C)c4ccccc4C3(C)C)C2=O)C(C)(C)c2ccccc21,ClC(Cl)Cl,636.2,643.0,,219028.2,SquaricAcid
CCN(CC)c1ccc2c(c1)O/C(=C/C=C1/C(=O)N(CCCCCC(=O)[O-])C(=O)N(CCCS(=O)(=O)O)C1=O)C=C2c1cc(S(=O)(=O)O)c(OC)cc1C,CCO,626.0,646.0,,,Coumarin
CC1(C)C2=CC(=[N+]3CCCC3)C=CC2=C(c2ccccc2C(=O)[O-])c2ccc(N3CCCC3)cc21,O,613.0,633.0,0.54,86996.1,Acridines
CN(C)c1ccc2c(-c3c(F)c(F)c(F)c(F)c3C(=O)[O-])c3ccc4cc(=O)ccc4c3oc2c1,O,603.0,650.0,0.0199999995529651,54400.0,PAHs
Cc1ccc2ccc3c(c2n1)N=C(/C=C1\C(=O)C(/C=C2\Nc4c(ccc5ccc(C)nc45)C2(C)C)=C1O)C3(C)C,CO,679.0,703.0,0.31,169824.4,SquaricAcid
CC(O)=Nc1ccc(C2=C/C(=C\c3ccc(C#N)cc3)C(=O)N2CC(C)C)cc1,C1COCCO1,450.0,606.0,0.2179999947547912,13000.0,5n6
CC1=[N+]2C(=C(c3ccccc3)c3c4c5ccccc5c5ccccc5c4c(C)n3[B-]2(F)F)c2c1c1ccccc1c1ccccc21,CCCCCC,630.0,647.0,0.9399999976158142,117500.0,BODIPY
C[N+](C)=C1C=CC(=c2ccc3n2[B-](F)(F)n2c(ccc2-c2ccccc2)C=3C(F)(F)F)C=C1,CCCCO,679.0,745.0,,,BODIPY
COC(=O)CCc1c(C)c(C#Cc2cccs2)n2c1C=C1C(C)=C(C)C(C#Cc3cccs3)=[N+]1[B-]2(F)F,CS(C)=O,675.0,689.0,0.1199999973177909,,BODIPY
C[N+]1=C(C=CC2=C3Oc4c(cc5c6c4CCCN6CCC5)C(c4ccccc4C(=O)O)=C3CCC2)C(C)(C)c2c1ccc1ccccc21,CO,730.0,768.0,0.3000000119209289,129785.0,Coumarin
CC1(C)c2cc(C=O)ccc2-c2ccc(N3CCC3)cc21,O,377.0,621.0,0.050000000745058,,SquaricAcid
C[O+]=C1C=CC=CC1=C1c2cc3cc4c5c(c3cc2C2(c3ccccc3Oc3ccccc32)c2cc3c6c7c(cc3cc21)CCCN7CCC6)CCCN5CCC4,ClCCl,880.0,919.0,0.0900000035762786,,PAHs
CC(C)(C)c1cc(/C=C/C=C/C=C2\N(CCC[SH](=O)(O)O)c3ccc([SH](=O)([O-])O)cc3C2(C)CCCC(=O)[O-])c2ccc(N(CCCS(=O)(=O)[O-])CCCS(=O)(=O)[O-])cc2[o+]1,CCO,733.0,755.0,,,5p6
CN(C)c1ccc(C#Cc2cc(C#Cc3ccc(C(F)(F)F)cc3)c3ccc4c(C#Cc5ccc(N(C)C)cc5)cc(C#Cc5ccc(C(F)(F)F)cc5)c5ccc2c3c45)cc1,ClCCl,509.0,605.0,0.449999988079071,,PAHs
CCOC(=O)COc1ccc(/C=C/c2c(CC)c(C)c3n2[B-](F)(F)[N+]2=C(c4[nH]c(C)c(CC)c4C)c4ccccc4C2=C3C)cc1,Cc1ccccc1,682.0,709.0,0.7099999785423279,52481.0,BODIPY
CCN(CC)c1ccc(/C=C/C2=c3c(=O)oc4cc(N(CC)CC)ccc4c3=[O+][B-](F)(F)O2)cc1,CO,582.0,637.0,0.018,,Coumarin
O=[N+]([O-])c1ccc(C#Cc2ccc(-c3ccc(C#Cc4ccc([N+](=O)[O-])cc4)s3)s2)cc1,ClC(Cl)Cl,412.0,634.0,0.0399999991059303,,5n6
COC(=O)c1ccc(-c2cn3ccc[n+]3[n-]2)c(C#N)c1,CC(C)=O,,645.0,0.0299999993294477,,5n6
Cc1ccc(C2=C3C=CC(/C=C/c4ccccc4)=[N+]3[B-](F)(F)n3c(/C=C/c4ccccc4)ccc32)cc1,ClCCl,635.0,650.0,0.4600000083446502,,BODIPY
CCc1c(C)c2n(c1C)[B-](F)(F)[N+]1=C(c3ccc[nH]3)c3ccccc3C1=C2C,CC#N,597.0,623.0,0.8799999952316284,33884.0,BODIPY
CCN(CCO)c1c(F)cc2c(c1F)OC1=C(C=CC3=[N+](C)c4ccccc4C3(C)C)CCCC1=C2,CCO,619.0,731.0,0.0099999997764825,,Coumarin
COc1ccc2c3c([nH]c2c1)=[N+]1C(=C(c2c(C)cc(C)cc2C)c2cc4c5ccc(OC)cc5[nH]c4n2[B-]1(F)F)C=3,C1CCCCC1,611.0,627.0,0.8899999856948853,,BODIPY
CCN(CC)c1ccc2c(c1)P(C)(=O)C1=CC(=[N+](CC)CC)C=CC1=C2c1ccccc1,O,694.0,712.0,0.06,65013.0,6n6
CCN(CC)c1ccc2c(c1)OC1=C(C=CC3=[N+](C)c4ccc5ccccc5c4C3(C)C)CCCC1=C2c1ccccc1C(=O)O,CO,720.0,753.0,0.3100000023841858,126770.0,Coumarin
O=C(O)Cn1c(=O)sc(=Cc2ccc3c(c2)C2CCCC2N3c2ccc(C=C(c3ccccc3)c3ccccc3)cc2)/c1=c1/s/c(=C2/SC(=S)N(c3ccccc3)C2=O)n(-c2ccccc2)c1=O,ClC(Cl)Cl,571.0,656.0,,,5p6
CCCCCCOc1ccc(C#Cc2ccc(-c3ccc(-c4ccc(C#Cc5ccc(OCCCCCC)c(OCCCCCC)c5)s4)c4nsnc34)s2)cc1OCCCCCC,CN(C)C=O,500.0,666.0,0.2399999946355819,,5p6
CCCCN(c1ccccc1)c1ccc2c(c1)C(CC)(CC)c1cc(/C=C/c3ccc(/C=C(\C#N)C(=O)O)s3)ccc1-2,CN(C)C=O,424.0,605.0,0.7770000100135803,37000.0,5n6
CCCCC(CC)COc1ccc(-c2cc3c4c5c2cccc5c2cccc5c(-c6ccc(-c7ccc(-c8ccc(/C=c9/sc(=C(C#N)C#N)nc9O)s8)c8nc(-c9ccccc9)c(-c9ccccc9)nc78)s6)cc(c4c52)n3CC(CC)CCCC)cc1,C1CCOC1,516.0,670.0,,,Carbazole
CC1=C(c2ccc[se]2)C(C)=[N+]2C1=C(c1c(C)cc(C)cc1C)c1c(C)c(-c3ccc[se]3)c(C)n1[B-]2(F)F,CC#N,528.0,617.0,0.1099999994039535,,BODIPY
C[N+]1=C(C=CC2=C3Oc4c(cc(F)c(N5CCCCCC5)c4F)C=C3CCC2)C(C)(C)c2ccccc21,CCO,632.0,738.0,0.0199999995529651,,Coumarin
COC(=O)/C=C/C1=CC2=C(c3c(C)cc(C)cc3C)c3cc(/C=C/C(=O)OC)c(/C=C/C(=O)OC)n3[B-](F)(F)[N+]2=C1/C=C/C(=O)OC,CC#N,628.0,664.0,0.4199999868869781,,BODIPY
O=C(O)CN1C(=O)/C(=C/c2cc3c(c4ccccc24)N(c2ccc(C=C(c4ccccc4)c4ccccc4)cc2)C2CCCC32)SC1=S,ClC(Cl)Cl,551.0,648.0,,,PAHs
COCCN1C2=CC=C(S(=O)(=O)O)CC2C(C)(C)C1=CC=CC=CC1=[N+](CCCCCC(=O)O)c2ccc(S(=O)(=O)[O-])cc2C1(C)CCCS(=O)(=O)O,O,651.0,669.0,,,Cyanine
Cc1cc(C)c(C2=C3C=CC=[N+]3[B-](F)(F)n3c(/C=C(\c4ccccc4)N4CCCC4)ccc32)c(C)c1,ClCCl,585.0,621.0,0.4000000059604645,,BODIPY
N#C/C(=C\c1cc(C#N)c(/C=C/c2ccc(N(c3ccccc3)c3ccccc3)cc2)cc1C#N)C(=O)O,ClCCl,500.0,682.0,,,Triphenylamine
CN(C)c1ccc(C#Cc2cc(C#Cc3ccc(C(F)(F)F)cc3)c3ccc4c(C#Cc5ccc(C(F)(F)F)cc5)cc(C#Cc5ccc(N(C)C)cc5)c5ccc2c3c54)cc1,ClCCl,506.0,608.0,0.4199999868869781,,PAHs
COc1cc2c3c4c(c5ccc(C(C)(C)C)cc5c5c(OC)c(OC)c(OC)c(c2c(OC)c1OC)c45)=[N+]1C3=Nc2c3c4cc(OC)c(OC)c(OC)c4c4c(OC)c(OC)c(OC)c5c6cc(C(C)(C)C)ccc6c(c3c54)n2[B-]1(F)F,Cc1ccccc1,850.0,873.0,0.0010000000474974,235400.0,BODIPY
Cc1ccc(N(c2ccc(C)cc2)c2ccc(-c3ccc4c(c3)C(=O)c3cc(-c5ccc(C6=S=C(/C=C(\C#N)C(=O)O)C=C6)s5)ccc3-4)cc2)cc1,C1CCOC1,393.0,620.0,,,Triphenylamine
CCCN1C(=CC=C(C=CC2=[N+](CCC)c3ccccc3C2(C)C)c2ccc3ccccc3n2)C(C)(C)c2ccccc21,O,633.0,653.0,0.0099999997764825,,Cyanine
COC1=C/C(=C\C=C2C=CN(Cc3ccc(Br)cc3)C=C2)C=CC1=O,CCO,568.0,638.0,,,Cyanine
COc1ccc(-c2c3ccc([nH]3)c3nc(c(-c4ccc(C#N)cc4)c4ccc([nH]4)c4ccc([nH]4)c(-c4ccc(OC)cc4)c4ccc2o4)C=C3)cc1,c1ccccc1,453.0,724.0,0.1469999998807907,,Porphyrin
CCNc1ccc(NCC)c2c1C(=O)c1ccccc1C2=O,CCO,641.0,672.0,,,Acridines
CCN(CC)c1ccc2c(c1)CC1=C2OC2=C3C=CC(=[N+](CC)CC)C=C3CC2=C1c1ccccc1OC,CCO,630.0,680.0,0.4799999892711639,58000.0,5p6
COc1cc(OC)cc(C2=C3C(C)=C(I)C(/C=C/c4ccsc4)=[N+]3[B-](F)(F)n3c(/C=C/c4cccs4)c(I)c(C)c32)c1,ClCCl,670.0,682.0,0.0199999995529651,,BODIPY
C#CCOc1ccc(/C=C/c2cc(C)c3n2[B-](F)(F)n2c(/C=C/c4ccc(OCC(=O)OC)cc4)cc(C)c2C3=C2C=CC(=[N+](CC)CC)C=C2)cc1,CO,640.0,655.0,,,BODIPY
CCC(CC)c1ccc2cc3c([o+]c2c1)/C(=C/Cc1ccccc1)CCC3,ClC(Cl)Cl,616.0,642.0,,,6p6
CCN(CC)c1ccc(/C=C/C2=c3c(=O)oc4cc(N(CC)CC)ccc4c3=[O+][B-](F)(F)O2)cc1,ClCCl,587.0,634.0,0.16,,Coumarin
COC(=O)/C=C/C1=CC2=C(c3c(C)cc(C)cc3C)c3cc(/C=C/C(=O)OC)c(/C=C/C(=O)OC)n3[B-](F)(F)[N+]2=C1/C=C/C(=O)OC,CCCCCC,633.0,667.0,0.800000011920929,,BODIPY
CC1=[N+]2C(=C(c3ccc(C=O)cc3)c3cc(-c4cc5n(c4)[B-](F)(F)[N+]4=CC=CC4=C5c4c(C)cc(C)cc4C)c(C)n3[B-]2(F)F)C=C1,CCOC(C)=O,605.0,669.0,0.2000000029802322,75100.0,BODIPY
CCc1c(C)c2n(c1C)[B-]1(c3ccc4cc5ccccc5cc4c3)Oc3ccccc3C3=[N+]1C(=C2)c1ccccc13,ClCCl,627.0,639.0,0.7599999904632568,66200.0,BODIPY
O=[N+]([O-])c1ccc(-c2sc(N(c3ccccc3)c3ccccc3)nc2-c2ccc3ccccc3c2)s1,C1CCOC1,468.0,616.0,0.3700000047683716,,PAHs
Cc1ccc2ccc3c(c2n1)N=C(/C=C1\C(=O)C(/C=C2\Nc4c(ccc5ccc(C)nc45)C2(C)C)=C1O)C3(C)C,CN(C)C=O,689.0,716.0,0.38,165958.7,SquaricAcid
F[B-]1(F)n2c(-c3ccccc3)cc(-c3ccccc3)c2N=C2C(c3ccccc3)=CC(c3ccccc3)=[N+]21,ClCCl,646.0,680.0,0.3400000035762787,,BODIPY
C[O+]=C1C=CC(=C2c3ccc(N(C)C)cc3[Si](C)(C)c3cc(N(C)C)ccc32)C(C)=C1,O,648.0,662.0,0.2899999916553497,,Acridines
F[B-]1(F)n2c(ccc2-c2ccccc2)C(c2c(Sc3ccccc3)ncnc2Sc2ccccc2)=C2C=CC(c3ccccc3)=[N+]21,C1CCOC1,579.0,610.0,0.5199999809265137,,BODIPY
COC(=O)CCC1=C(C)C(C#Cc2cccs2)=[N+]2C1=Cc1c(CCC(=O)OC)c(C)c(C#Cc3cccs3)n1[B-]2(F)F,CO,660.0,680.0,0.1599999964237213,,BODIPY
CC(C)(C)c1ccc(C2=[N+]3C(=CN4N(C=C5c6ccccc6C(c6ccc(C(C)(C)C)cc6)=[N+]5[B-]4(F)F)[B-]3(F)F)c3ccccc32)cc1,CC#N,557.0,601.0,0.2599999904632568,60256.0,BODIPY
Cc1cc(C)n2c1C=c1c3ccccc3c(=C3C=CC=[N+]3C)n1[B-]2(F)F,C1CCOC1,585.0,608.0,0.959999978542328,72444.0,BODIPY
Cc1nc2c(ccc3c2sc(C=Cc2ccc(N(CCO)CCO)cc2)[n+]3C)s1,CO,532.0,601.0,0.0230000000447034,72000.0,5p6
CCc1ccc(N(c2ccc(CC)cc2)c2ccc(-c3ccc(-c4ccc(/C=C(\C#N)C(=O)O)s4)c4nc(-c5ccccc5)c(-c5ccccc5)nc34)cc2)cc1,CN(C)C=O,471.0,642.0,,,Triphenylamine
COc1ccc(C#CC2=[N+]3C(=Cc4c(C)cc(C)n4[B-]3(F)F)c3ccccc32)cc1,CCCCCC,611.0,620.0,0.8600000143051147,,BODIPY
C[O+]=C1C=CC=CC1=C1c2ccc(N(C)C)cc2P(=O)(c2ccccc2)c2cc(N3CCCC3)ccc21,O,706.0,733.0,0.25,,6n6
CC[N+]1=C(/C=C/c2ccc3ccc4cccc5ccc2c3c45)C(C)(C)c2ccccc21,C1CCOC1,520.0,626.0,0.0080000003799796,39700.0,PAHs
O=C(O)CCCCCOc1ccc(/C=C/c2ccc3n2[B-](F)(F)n2c4[n+](c5ccccc52)[B-](F)(F)[N+]2=CC=CC2=C34)cc1,ClCCl,695.0,724.0,0.1000000014901161,,BODIPY
CCN(CC)c1ccc2c(c1)[Si](C)(C)C1=CC(=[N+](CC)CC)C=CC1=C2c1ccccc1C(=O)O,O,650.0,666.0,0.1899999976158142,50000.0,Acridines
CCN(CCCS(=O)(=O)[O-])c1ccc2c(/C=C/C=C/C=C3\N(CCCS(=O)(=O)O)c4ccc(S(=O)(=O)[O-])cc4C3(C)CCCC(=O)[O-])cc(C(C)(C)C)[o+]c2c1,CCO,735.0,756.0,,,5p6
CC(=O)OC[C@H]1O[C@@H](OCC#Cc2ccc(C3=C4C(C)=CC(/C=C/c5ccc(N(C)C)cc5)=[N+]4[B-](F)(F)n4c(/C=C/c5ccc(N(C)C)cc5)cc(C)c43)cc2)[C@H](OC(C)=O)C(OC(C)=O)[C@@H]1OC(C)=O,CC#N,701.0,769.0,0.2000000029802322,,BODIPY
O=C1c2cccc3c(NCc4ccccn4)c4ccccc4c(c23)C(=O)N1Cc1ccccn1,ClCCl,527.0,611.0,0.1,14404.6,Naphthalimide
COc1cc(OC)cc(C2=C3C(C)=C(I)C(/C=C/c4ccsc4)=[N+]3[B-](F)(F)n3c(/C=C/c4cccs4)c(I)c(C)c32)c1,C1CCOC1,670.0,680.0,0.0099999997764825,,BODIPY
CCCCCCc1cc(B(c2c(C)cc(C)cc2C)c2c(C)cc(C)cc2C)c(-c2sc(CCCCCC)cc2P(=O)(c2ccccc2)c2ccccc2)s1,CO,418.0,605.0,0.1700000017881393,,6n6
Cc1nc2c3c(ccc2s1)N(C)C(=CC=CC=C1C=CC(=[N+](C)C)C=C1)S3,ClC(Cl)Cl,617.0,696.0,0.1599999964237213,63500.0,Cyanine
COCCOCCN1C(=O)C2=C(c3ccc(/C=C/c4ccc(N(c5ccccc5)c5ccccc5)cc4)cc3)N(CCOCCOC)C(=O)C2=C1c1ccc(/C=C/c2ccc(N(c3ccccc3)c3ccccc3)cc2)cc1,O,527.0,630.0,0.1299999952316284,2100.0,Cyanine
CCCCC(CC)CN1C(=O)c2cc(Oc3ccc(C(C)(C)C)cc3)c3c4c(Oc5ccc(OC)cc5)cc5c6c(cc(Oc7ccc(OC)cc7)c(c7c(Oc8ccc(C(C)(C)C)cc8)cc(c2c37)C1=O)c64)C(=O)N(c1c(C(C)C)cccc1C(C)C)C5=O,Cc1ccccc1,581.0,608.0,0.5699999928474426,62000.0,Naphthalimide
COc1ccccc1C1=[N+]2C(=Cc3c4cc5ccccc5cc4c(-c4ccccc4OC)n3[B-]2(F)F)c2cc3ccccc3cc21,C1CCOC1,738.0,760.0,0.29,136930.4,BODIPY
CC(C)c1cccc(C(C)C)c1N1C(=O)c2ccc3c4c(-c5ccc(C(=O)O)cc5)c5ccc6c7c(cc8c9cc(C(=O)O)ccc9c(c9ccc(c2c39)C1=O)c4c8c57)C(=O)N(c1c(C(C)C)cccc1C(C)C)C6=O,ClCCl,607.0,626.0,0.75,12900.0,Naphthalimide
F[B-]1(F)n2c(Sc3ccccc3)ccc2C(Sc2ccccc2)=C2C=CC(Sc3ccccc3)=[N+]21,ClCCl,609.0,634.0,0.23,57477.8,BODIPY
F[B-]1(F)n2c(c3cc4ccccc4cc3c2-c2ccccc2)C=C2c3cc4ccccc4cc3C(c3ccccc3)=[N+]21,C1CCOC1,761.0,782.0,0.16,108019.0,BODIPY
N=c1cc2oc3cc([NH3+])ccc3nc-2c2ccccc12,CCO,600.0,619.0,0.5820000000000001,,Acridines
F[B-]1(F)n2c(ccc2-c2ccc[nH]2)C(c2ccccc2)=C2C=CC(c3ccc[nH]3)=[N+]21,CCCCCC,659.0,676.0,0.6700000166893005,,BODIPY
COc1ccc(/C=C/c2ccc3n2[B-](F)(F)[N+]2=CC=CC2=C3c2c(Cl)cccc2Cl)cc1,CC#N,580.0,605.0,0.8100000023841858,,BODIPY
CCN1C(=CC=CC=CC2=[N+](CC)c3ccc4cc(Br)ccc4c3C2(C)C)C(C)(C)c2c1ccc1cc(Br)ccc21,CC#N,680.0,699.0,,,Cyanine
CC#C[B-]1(C#CC)N2C3=C(C4=CC(=[I+])C(CC)=[N+]4[B-](C#CC)(C#CC)N3c3ccccc32)c2cc(I)c(CC)n21,ClCCl,594.0,607.0,0.8299999833106995,,BODIPY
CC1=[N+]2C(=C(c3ccc(O)cc3)c3ccc(/C=C/c4ccc(N5CCOCCOCCOCCOCC5)cc4)n3[B-]2(F)F)C=C1,CCOC(C)=O,619.0,680.0,,,BODIPY
COC1=CC=CC(=[O+]C)C1=C1c2ccc(N(C)C)cc2P(=O)(c2ccccc2)c2cc(N3CCCC3)ccc21,O,706.0,737.0,0.1599999964237213,,6n6
CC1=[N+]2C(=c3c4c5ccccc5cc5cccc(c6cc(C)n(c36)[B-]2(F)F)c54)C=C1,CS(C)=O,587.0,639.0,0.0299999993294477,24400.0,BODIPY
Nc1ccc2c(c1)C(=O)c1ccccc1-2,c1ccccc1,469.0,622.0,0.0009899999713525,540.0,6n6
CC1(C)C(=CC=CC=c2cc3c(oc2=O)=CC(=O)C=C3)N(CCCS(=O)(=O)O)c2ccccc21,CS(C)=O,491.0,653.0,0.0130000002682209,24500.0,5p6
N#CC(C#N)=Cc1ccc(-c2sc(N(c3ccccc3)c3ccccc3)nc2-c2ccccc2)s1,CC#N,491.0,644.0,0.0599999986588954,,5n6
COc1ccc2cc(-c3cc(-c4ccc5ccccc5c4)c4n3[B-](F)(F)n3c(=c5ccc6c(c5)C=CC(=[O+]C)C=6)cc(-c5ccc6ccccc6c5)c3=N4)ccc2c1,ClCCl,718.0,754.0,0.29,94951.1,BODIPY
CN1C(=CC2=C([O-])C(=Cc3[o+]c(-c4ccc(-c5ccccc5)cc4)cn3C)C2=O)C(C)(C)c2ccccc21,ClC(Cl)Cl,606.0,625.0,,112000.0,SquaricAcid
COc1ccc(-c2c(-c3cccs3)cc3n2[B-](F)(F)n2c(cc(-c4cccs4)c2=C2C=CC(=[O+]C)C=C2)=C3c2ccc(C#N)cc2)cc1,C1CCOC1,645.0,706.0,0.02,32396.6,BODIPY
CCN1C(=CC=CC=CC2=[N+](CC)c3ccc4ccccc4c3C2(C)C)C(C)(C)c2c1ccc1ccccc21,ClCCl,693.0,710.0,,,Cyanine
CCN(CC)c1ccc2c(c1)OC1=C(C=CC3=[N+](C)c4ccccc4C3(C)C)CCCC1=C2c1ccccc1C(=O)O,CC#N,708.0,738.0,0.2899999916553497,130521.0,Coumarin
CCc1c(C)c2n(c1/C=C/c1ccc(OC)cc1)[B-](F)(F)[N+]1=C(NCc3ccccc3)C=CC1=C2,Clc1ccccc1,601.0,616.0,0.4399999976158142,,BODIPY
C=Cc1c(C)c2cc3nc(c4c5[nH]c(cc6nc(cc1[nH]2)C(C)=C6CC)c(C)c5C(=O)C4)[C@@H](CCC(=O)OC)[C@@H]3C,ClCCl,667.0,674.0,0.2720000147819519,,Porphyrin
CCN(CC)c1ccc2c(-c3ccccc3C(=O)O)c3c([o+]c2c1)/C(=C/c1ccc2c(c1)c1ccccc1n2CC)CCC3,ClCCl,646.0,712.0,0.0799999982118606,49000.0,Carbazole
C(=C\c1ccc(N(c2ccc(/C=C/c3ccc(N(c4ccccc4)c4ccccc4)cc3)cc2)c2ccc(/C=C/c3ccc(/C=C/c4ccc(N(c5ccc(/C=C/c6ccc(N(c7ccccc7)c7ccccc7)cc6)cc5)c5ccc(/C=C/c6ccc(N(c7ccccc7)c7ccccc7)cc6)cc5)cc4)c4nsnc34)cc2)cc1)/c1ccc(N(c2ccccc2)c2ccccc2)cc1,CCOC(C)=O,518.0,647.0,0.050000000745058,44000.0,Triphenylamine
CN(CCO)c1ccc(/C=C/C2=CC(=C(C#N)C#N)CC(C)(C)C2)cc1,CC#N,500.0,651.0,,,6n6
CCC1=C(C)C2=Cc3c(C)c(Sc4c(C)c5n(c4C)[B-](F)(F)[N+]4=C(C)C(CC)=C(C)C4=C5)c(C)n3[B-](F)(F)[N+]2=C1C,ClCCl,551.0,614.0,0.005,,BODIPY
CC1(C)C(=CC=C2CCCC(C=CC3=[N+](CCCS(=O)(=O)O)c4ccc5ccccc5c4C3(C)C)=C2c2ccc(C(=O)[O-])cc2)N(CCCS(=O)(=O)[O-])c2ccc3ccccc3c21,CO,800.0,811.0,0.0879999995231628,240000.0,Cyanine
CC(C)(C)c1ccc(C2=c3sc4ccccc4c3=[N+]3C2=Nc2c(-c4ccc(C(C)(C)C)cc4)c4sc5ccccc5c4n2[B-]3(F)F)cc1,ClC(Cl)Cl,711.0,794.0,,77100.0,BODIPY
C[N+](C)=C1C=CC2=C(c3ccccc3C(F)(F)F)c3ccc(N4CCCC4)cc3P(=O)(c3ccccc3)C2=C1,O,713.0,741.0,0.209999993443489,,6n6
Nc1ccc2c3c(cccc13)C(=O)c1ccccc1-2,O=C1CCCCC1,489.0,610.0,0.1500000059604644,,PAHs
Cc1cc(/C=C/c2ccc(N(C)C)cc2)n2c1C=C1C=CC=[N+]1[B-]2(F)F,ClC(Cl)Cl,604.0,658.0,0.7609999775886536,,BODIPY
Cc1cc(/C=C/C=C/c2ccc(N(C)C)cc2)n2c1C=C1C=CC=[N+]1[B-]2(F)F,CCO,606.0,754.0,0.0070000002160668,,BODIPY
CN(C)c1ccc(-c2cc3c(s2)c(C(=O)c2ccccc2)cc(=O)n3Cc2ccccc2)cc1,ClCCl,446.0,678.0,0.0099999997764825,35200.0,5p6
Oc1ccccc1C1=C2C=CC(c3ccc[nH]3)=[N+]2[B-](F)(F)n2cccc21,Cc1ccccc1,584.0,604.0,0.3400000035762787,,BODIPY
COc1cc(OC)cc(C2=C3C(C)=C(I)C(/C=C/c4c[nH]c5ccc([N+](=O)[O-])cc45)=[N+]3[B-](F)(F)n3c(/C=C/c4c[nH]c5ccc([N+](=O)[O-])cc45)c(I)c(C)c32)c1,CS(C)=O,712.0,748.0,0.02,74131.0,BODIPY
CCOC(=O)COc1ccc(/C=C/c2c(CC)c(C)c3n2[B-](F)(F)[N+]2=C(c4[nH]c(C)c(CC)c4C)c4ccccc4C2=C3C)cc1,ClCCl,675.0,714.0,0.68,57544.0,BODIPY
CCC(CC)COc1cc2n(c1-c1ccccc1)[B-](F)(F)N1N=NN3C1=C2C1=CC(=[O+]CC(CC)CC)C(c2ccccc2)=[N+]1[B-]3(F)F,ClCCl,700.0,730.0,0.1199999973177909,92000.0,Cyanine
CCCCOc1cc(/C=C/c2ccnc(-c3cc(C)ccn3)c2)c(OCCCC)cc1/C=C/c1ccc(N(CCCC)CCCC)cc1,CC#N,415.0,636.0,0.25,,6n6
CCCC1=Cc2nc1ccc1[nH]c(cc1CCC)c1nc(c(OCc3ccc(C(=O)O)cc3)cc3[nH]c2cc3CCC)C(CCC)=C1,Cc1ccccc1,677.0,685.0,0.209999993443489,,Porphyrin
CCCCNc1ccc(NCCCC)c2c1C(=O)c1ccccc1C2=O,CCCCO,646.0,671.0,,,Acridines
CC1(C)C(=CC=C2CCCC(C=CC3=[N+](Cc4ccccc4)c4ccc(S(=O)(=O)O)cc4C3(C)C)=C2Cl)N(Cc2ccccc2)c2ccc(S(=O)(=O)[O-])cc21,CO,791.0,813.0,,,Cyanine
CC1=C2c3ccccc3C(c3[nH]c(C)cc3C)=[N+]2[B-](F)(F)n2c(C)cc(C)c21,Cc1ccccc1,605.0,635.0,0.8199999928474426,112202.0,BODIPY
C1=Cc2nc1c(-c1cccs1)c1ccc([nH]1)c(-c1cccs1)c1nc(c(-c3cccs3)c3ccc([nH]3)c2-c2cccs2)C=C1,ClCCl,426.0,670.0,0.0046000001020729,,Porphyrin
F[B-]1(F)n2c(ccc2-c2ccccc2)C(c2c(Cl)ncnc2Sc2ccccc2)=C2C=CC(c3ccccc3)=[N+]21,CC#N,570.0,603.0,0.6800000071525574,,BODIPY
Cc1c2oc3c(C)c(N)cc(C(O)=NC4OC(=O)C(C(C)C)N(C)C(=O)CN(C)C(=O)C5CCCN5C(=O)C(C(C)C)N=C4O)c3nc-2c(C(O)=NC2OC(=O)C(C(C)C)N(C)C(=O)CN(C)C(=O)C3CCCN3C(=O)C(C(C)C)N=C2O)c(N)c1=O,c1ccccc1,522.0,621.0,,,Benz
CCc1c(C)c2n(c1C)[B-]1(c3ccc4cc5ccccc5cc4c3)Oc3ccccc3C3=[N+]1C(=C2)c1ccccc13,CCCCCC,626.0,636.0,0.75,80100.0,BODIPY
CC1=CC(/C=C/c2ccc([N+](C)(C)C)cc2)=[N+]2C1=C(c1ccc(C#CCO[C@@H]3O[C@H](CO)[C@@H](O)C(O)[C@H]3O)cc1)c1c(C)cc(/C=C/c3ccc([N+](C)(C)C)cc3)n1[B-]2(F)F,CC#N,618.0,629.0,0.7099999785423279,,BODIPY
CC(C)(C)c1ccc(O)c(C2=C3C=CC(c4ccc[nH]4)=[N+]3[B-](F)(F)n3cccc32)c1,CS(C)=O,583.0,610.0,0.0399999991059303,,BODIPY
CC(C)(C)c1ccc(C2=C(c3ccc(C(C)(C)C)cc3)C(c3ccc(C(C)(C)C)cc3)=[N+]3C2=C(c2ccccc2)c2c(-c4ccc(C(C)(C)C)cc4)c(-c4ccc(C(C)(C)C)cc4)c(-c4ccc(C(C)(C)C)cc4)n2[B-]3(F)F)cc1,CC#N,563.0,629.0,0.25,48977.9,BODIPY
